time,lat,lon,pressure_alt,gps_alt,airstart,next_tp,goal,distance
11:06:50,46.700316666666666,7.82055,0,1278,False,TP2,False,29510.259163682043
11:06:51,46.700316666666666,7.82055,0,1278,False,TP2,False,29510.353782926926
11:06:52,46.700316666666666,7.82055,0,1278,False,TP2,False,29510.356543266997
11:06:53,46.700316666666666,7.82055,0,1278,False,TP2,False,29510.35661981006
11:06:54,46.700316666666666,7.82055,0,1278,False,TP2,False,29510.356621879448
11:06:55,46.700316666666666,7.82055,0,1278,False,TP2,False,29510.356621935436
11:06:56,46.700316666666666,7.82055,0,1278,False,TP2,False,29510.35662193605
11:06:57,46.700316666666666,7.82055,0,1278,False,TP2,False,29510.356621936175
11:06:58,46.700316666666666,7.82055,0,1278,False,TP2,False,29510.356621936175
11:06:59,46.700316666666666,7.82055,0,1278,False,TP2,False,29510.356621936175
11:07:00,46.700316666666666,7.82055,0,1278,False,TP2,False,29510.356621936175
11:07:01,46.700316666666666,7.82055,0,1278,False,TP2,False,29510.356621936175
11:07:02,46.700316666666666,7.82055,0,1278,False,TP2,False,29510.356621936175
11:07:03,46.7003,7.820566666666666,0,1276,False,TP2,False,29508.959188501074
11:07:04,46.7003,7.820566666666666,0,1276,False,TP2,False,29508.959195976087
11:07:05,46.7003,7.820566666666666,0,1276,False,TP2,False,29508.95919612852
11:07:06,46.7003,7.820583333333333,0,1276,False,TP2,False,29509.339245222738
11:07:07,46.70028333333333,7.820583333333333,0,1276,False,TP2,False,29507.565321647737
11:07:08,46.700266666666664,7.820583333333333,0,1275,False,TP2,False,29505.792086622852
11:07:09,46.70025,7.8206,0,1275,False,TP2,False,29504.405261433352
11:07:10,46.70021666666667,7.820633333333333,0,1275,False,TP2,False,29501.638496358017
11:07:11,46.70015,7.820666666666667,0,1275,False,TP2,False,29495.357221970597
11:07:12,46.7001,7.820716666666667,0,1274,False,TP2,False,29491.26406249468
11:07:13,46.70003333333333,7.820766666666667,0,1274,False,TP2,False,29485.453170136134
11:07:14,46.69996666666667,7.8208166666666665,0,1273,False,TP2,False,29479.68786343876
11:07:15,46.6999,7.820883333333334,0,1273,False,TP2,False,29474.393056589586
11:07:16,46.69983333333333,7.8209333333333335,0,1272,False,TP2,False,29468.729739547172
11:07:17,46.69976666666667,7.820966666666667,0,1270,False,TP2,False,29462.67614457082
11:07:18,46.69968333333333,7.821016666666667,0,1269,False,TP2,False,29455.38316315073
11:07:19,46.699616666666664,7.821066666666667,0,1268,False,TP2,False,29449.869434398883
11:07:20,46.69955,7.821133333333333,0,1268,False,TP2,False,29444.872473676078
11:07:21,46.6995,7.821166666666667,0,1268,False,TP2,False,29440.70047767211
11:07:22,46.69943333333333,7.8212,0,1269,False,TP2,False,29434.862874046135
11:07:23,46.69936666666667,7.8212166666666665,0,1269,False,TP2,False,29428.582652047553
11:07:24,46.69931666666667,7.821233333333334,0,1269,False,TP2,False,29424.013570501516
11:07:25,46.699283333333334,7.821266666666666,0,1268,False,TP2,False,29421.633567260084
11:07:26,46.699216666666665,7.821283333333334,0,1265,False,TP2,False,29415.43060454062
11:07:27,46.69915,7.8213333333333335,0,1264,False,TP2,False,29410.27024475807
11:07:28,46.69906666666667,7.821366666666666,0,1262,False,TP2,False,29403.002365809953
11:07:29,46.699,7.821416666666667,0,1261,False,TP2,False,29397.967325534344
11:07:30,46.698933333333336,7.821483333333333,0,1259,False,TP2,False,29393.53111225129
11:07:31,46.69886666666667,7.821533333333333,0,1259,False,TP2,False,29388.636261788924
11:07:32,46.698816666666666,7.8216,0,1258,False,TP2,False,29385.97539283508
11:07:33,46.698766666666664,7.821633333333334,0,1256,False,TP2,False,29382.259861606253
11:07:34,46.6987,7.821666666666666,0,1255,False,TP2,False,29376.983914375254
11:07:35,46.69863333333333,7.8216833333333335,0,1253,False,TP2,False,29371.18794157178
11:07:36,46.69855,7.821716666666667,0,1252,False,TP2,False,29364.438605413037
11:07:37,46.698483333333336,7.821766666666667,0,1251,False,TP2,False,29359.92618608727
11:07:38,46.69841666666667,7.8218,0,1250,False,TP2,False,29354.88867703358
11:07:39,46.69835,7.821816666666667,0,1249,False,TP2,False,29349.302709045693
11:07:40,46.698283333333336,7.821833333333333,0,1248,False,TP2,False,29343.76347966838
11:07:41,46.69821666666667,7.8218499999999995,0,1246,False,TP2,False,29338.26706209811
11:07:42,46.69813333333333,7.821883333333333,0,1244,False,TP2,False,29331.94674816555
11:07:43,46.69806666666667,7.8219,0,1241,False,TP2,False,29326.57370181466
11:07:44,46.69801666666667,7.82195,0,1239,False,TP2,False,29324.036359231683
11:07:45,46.69795,7.822,0,1237,False,TP2,False,29320.08989436126
11:07:46,46.69788333333333,7.822066666666666,0,1235,False,TP2,False,29316.903256557744
11:07:47,46.69785,7.82215,0,1235,False,TP2,False,29317.391844464382
11:07:48,46.69781666666667,7.822216666666667,0,1236,False,TP2,False,29317.265609184986
11:07:49,46.6978,7.822266666666667,0,1237,False,TP2,False,29317.918428101195
11:07:50,46.697783333333334,7.822316666666667,0,1235,False,TP2,False,29318.59531683316
11:07:51,46.69775,7.822383333333334,0,1234,False,TP2,False,29318.60136141751
11:07:52,46.697716666666665,7.822466666666667,0,1233,False,TP2,False,29319.382856996133
11:07:53,46.69766666666666,7.822566666666667,0,1233,False,TP2,False,29319.599886480377
11:07:54,46.69761666666667,7.822633333333333,0,1233,False,TP2,False,29318.46491777297
11:07:55,46.69756666666667,7.8227,0,1233,False,TP2,False,29317.42006583896
11:07:56,46.6975,7.822766666666666,0,1231,False,TP2,False,29315.1452838212
