time,lat,lon,pressure_alt,gps_alt,airstart,next_tp,goal,distance
11:12:10,46.70053333333333,7.820716666666667,1208,1285,False,TP2,False,29537.156145735873
11:12:11,46.70053333333333,7.820716666666667,1208,1285,False,TP2,False,29537.2451331682
11:12:12,46.70053333333333,7.820716666666667,1208,1285,False,TP2,False,29537.24788813932
11:12:13,46.70053333333333,7.820716666666667,1208,1285,False,TP2,False,29537.247964489856
11:12:14,46.70053333333333,7.820716666666667,1208,1285,False,TP2,False,29537.247966558003
11:12:15,46.70053333333333,7.820716666666667,1208,1285,False,TP2,False,29537.247966612696
11:12:16,46.70053333333333,7.820716666666667,1208,1285,False,TP2,False,29537.24796661354
11:12:17,46.70053333333333,7.820716666666667,1208,1285,False,TP2,False,29537.247966613635
11:12:18,46.70053333333333,7.820716666666667,1209,1285,False,TP2,False,29537.247966613635
11:12:19,46.70053333333333,7.820716666666667,1209,1285,False,TP2,False,29537.247966613635
11:12:20,46.70053333333333,7.820716666666667,1209,1285,False,TP2,False,29537.247966613635
11:12:21,46.70053333333333,7.820716666666667,1208,1285,False,TP2,False,29537.247966613635
11:12:22,46.70053333333333,7.820716666666667,1208,1285,False,TP2,False,29537.247966613635
11:12:23,46.70053333333333,7.820716666666667,1208,1285,False,TP2,False,29537.247966613635
11:12:24,46.70053333333333,7.820716666666667,1209,1285,False,TP2,False,29537.247966613635
11:12:25,46.70053333333333,7.820716666666667,1209,1285,False,TP2,False,29537.247966613635
11:12:26,46.700516666666665,7.8207,1208,1285,False,TP2,False,29535.090076725795
11:12:27,46.700516666666665,7.820716666666667,1208,1285,False,TP2,False,29535.470567096752
11:12:28,46.70048333333333,7.820716666666667,1208,1285,False,TP2,False,29531.91781367637
11:12:29,46.700466666666664,7.820733333333333,1207,1284,False,TP2,False,29530.526474397382
11:12:30,46.700450000000004,7.82075,1207,1284,False,TP2,False,29529.138628895493
11:12:31,46.70041666666667,7.820783333333333,1205,1284,False,TP2,False,29526.373438887927
11:12:32,46.70035,7.820833333333333,1203,1284,False,TP2,False,29520.489177700198
11:12:33,46.70028333333333,7.820866666666666,1202,1285,False,TP2,False,29514.241082651468
11:12:34,46.70023333333334,7.820866666666666,1203,1286,False,TP2,False,29508.964302464403
11:12:35,46.700183333333335,7.820866666666666,1203,1286,False,TP2,False,29503.692501150945
11:12:36,46.70015,7.8209,1204,1285,False,TP2,False,29501.006186577804
11:12:37,46.70008333333333,7.82095,1203,1284,False,TP2,False,29495.258644979654
11:12:38,46.70001666666667,7.820983333333333,1203,1283,False,TP2,False,29489.130185085705
11:12:39,46.69995,7.821,1203,1282,False,TP2,False,29482.60329136505
11:12:40,46.699866666666665,7.821033333333333,1202,1282,False,TP2,False,29474.80536708374
11:12:41,46.6998,7.821066666666667,1202,1284,False,TP2,False,29468.778776749718
11:12:42,46.69975,7.8210999999999995,1202,1285,False,TP2,False,29464.507350218835
11:12:43,46.6997,7.821116666666667,1203,1287,False,TP2,False,29459.8066706922
11:12:44,46.69965,7.821133333333333,1204,1287,False,TP2,False,29455.122435610137
11:12:45,46.699616666666664,7.82115,1205,1288,False,TP2,False,29452.16285076399
11:12:46,46.69956666666667,7.82115,1206,1288,False,TP2,False,29447.042437650365
11:12:47,46.6995,7.82115,1207,1288,False,TP2,False,29440.230620721748
11:12:48,46.69945,7.821166666666667,1207,1288,False,TP2,False,29435.606529974997
11:12:49,46.6994,7.821166666666667,1208,1288,False,TP2,False,29430.52297815548
11:12:50,46.699333333333335,7.821166666666667,1208,1288,False,TP2,False,29423.76147607754
11:12:51,46.699283333333334,7.821183333333334,1208,1288,False,TP2,False,29419.188098774895
11:12:52,46.69923333333333,7.8212166666666665,1208,1289,False,TP2,False,29415.124893485758
11:12:53,46.69916666666667,7.821233333333334,1208,1290,False,TP2,False,29408.92332078668
11:12:54,46.69911666666667,7.8212166666666665,1209,1291,False,TP2,False,29403.416350876487
11:12:55,46.69906666666667,7.8212,1210,1293,False,TP2,False,29397.91602192646
11:12:56,46.699016666666665,7.8212,1211,1293,False,TP2,False,29392.927013971414
11:12:57,46.698966666666664,7.8212,1212,1294,False,TP2,False,29387.950579231452
11:12:58,46.6989,7.8212,1213,1294,False,TP2,False,29381.335396065082
11:12:59,46.69885,7.821233333333334,1213,1294,False,TP2,False,29377.42697742218
11:13:00,46.6988,7.821283333333334,1214,1294,False,TP2,False,29374.079963410666
11:13:01,46.698766666666664,7.82135,1214,1295,False,TP2,False,29372.94558850382
11:13:02,46.698766666666664,7.8214500000000005,1215,1295,False,TP2,False,29376.1826456175
11:13:03,46.6988,7.821533333333333,1215,1296,False,TP2,False,29382.151855355885
11:13:04,46.69885,7.821616666666666,1216,1297,False,TP2,False,29389.750821168065
11:13:05,46.69891666666667,7.82165,1217,1298,False,TP2,False,29397.320458049035
11:13:06,46.699,7.821666666666666,1218,1299,False,TP2,False,29405.985004671536
11:13:07,46.699083333333334,7.821616666666666,1219,1300,False,TP2,False,29412.52365216172
11:13:08,46.69916666666667,7.821516666666667,1220,1300,False,TP2,False,29417.57920383581
11:13:09,46.699216666666665,7.8214,1220,1301,False,TP2,False,29418.951937529633
11:13:10,46.69926666666667,7.82125,1221,1301,False,TP2,False,29419.463410996355
11:13:11,46.699283333333334,7.8210999999999995,1222,1302,False,TP2,False,29416.776710593236
11:13:12,46.6993,7.8209333333333335,1223,1302,False,TP2,False,29413.757758824697
11:13:13,46.69926666666667,7.820783333333333,1223,1302,False,TP2,False,29406.22142842579
