time,lat,lon,pressure_alt,gps_alt,airstart,next_tp,goal,distance
11:23:12,46.7005,7.820566666666666,1219,1281,False,TP2,False,29530.209318259127
11:23:13,46.7005,7.820566666666666,1219,1281,False,TP2,False,29530.305695457868
11:23:14,46.7005,7.820566666666666,1219,1281,False,TP2,False,29530.308454312315
11:23:15,46.7005,7.820566666666666,1219,1281,False,TP2,False,29530.30853078085
11:23:16,46.7005,7.820566666666666,1219,1281,False,TP2,False,29530.308532848
11:23:17,46.7005,7.820566666666666,1219,1281,False,TP2,False,29530.3085329059
11:23:18,46.7005,7.820566666666666,1219,1281,False,TP2,False,29530.30853290622
11:23:19,46.7005,7.820566666666666,1219,1280,False,TP2,False,29530.30853290622
11:23:20,46.70048333333333,7.820566666666666,1219,1280,False,TP2,False,29528.525800868163
11:23:21,46.70048333333333,7.820566666666666,1219,1280,False,TP2,False,29528.525795505473
11:23:22,46.70048333333333,7.820566666666666,1219,1280,False,TP2,False,29528.525795673784
11:23:23,46.70048333333333,7.820566666666666,1219,1280,False,TP2,False,29528.52579567819
11:23:24,46.70048333333333,7.820566666666666,1219,1280,False,TP2,False,29528.52579567824
11:23:25,46.70048333333333,7.820566666666666,1219,1280,False,TP2,False,29528.52579567824
11:23:26,46.70048333333333,7.820566666666666,1219,1280,False,TP2,False,29528.52579567824
11:23:27,46.70048333333333,7.820566666666666,1219,1280,False,TP2,False,29528.52579567824
11:23:28,46.70048333333333,7.820566666666666,1219,1280,False,TP2,False,29528.52579567824
11:23:29,46.700466666666664,7.820566666666666,1218,1280,False,TP2,False,29526.743708341513
11:23:30,46.700450000000004,7.820566666666666,1218,1280,False,TP2,False,29524.962264750873
11:23:31,46.70041666666667,7.820583333333333,1217,1279,False,TP2,False,29521.776058511954
11:23:32,46.70036666666667,7.820616666666667,1216,1280,False,TP2,False,29517.19979038766
11:23:33,46.7003,7.820666666666667,1214,1277,False,TP2,False,29511.259130248516
11:23:34,46.7002,7.820716666666667,1211,1275,False,TP2,False,29501.833781483096
11:23:35,46.70013333333333,7.820783333333333,1209,1275,False,TP2,False,29496.390987180617
11:23:36,46.70008333333333,7.820883333333334,1207,1275,False,TP2,False,29493.588587540846
11:23:37,46.70005,7.82095,1207,1275,False,TP2,False,29491.767786276407
11:23:38,46.70001666666667,7.821,1207,1274,False,TP2,False,29489.55708602246
11:23:39,46.69995,7.821066666666667,1207,1273,False,TP2,False,29484.33827361919
11:23:40,46.699866666666665,7.821083333333333,1206,1272,False,TP2,False,29476.126237057357
11:23:41,46.6998,7.821083333333333,1206,1272,False,TP2,False,29469.224118434697
11:23:42,46.699733333333334,7.821066666666667,1206,1273,False,TP2,False,29461.88849543586
11:23:43,46.699666666666666,7.82105,1206,1273,False,TP2,False,29454.56256568522
11:23:44,46.6996,7.821016666666667,1206,1273,False,TP2,False,29446.793628551164
11:23:45,46.69951666666667,7.821,1207,1274,False,TP2,False,29437.77368197153
11:23:46,46.69945,7.820966666666667,1207,1275,False,TP2,False,29430.02111477346
11:23:47,46.69938333333333,7.82095,1208,1276,False,TP2,False,29422.734556044423
11:23:48,46.69931666666667,7.8209333333333335,1209,1277,False,TP2,False,29415.459042940434
11:23:49,46.69926666666667,7.8209333333333335,1210,1278,False,TP2,False,29410.35901249905
11:23:50,46.699216666666665,7.820916666666667,1211,1278,False,TP2,False,29404.800969199434
11:23:51,46.69916666666667,7.8209,1211,1277,False,TP2,False,29399.248617837096
11:23:52,46.69911666666667,7.820916666666667,1211,1278,False,TP2,False,29394.64825245343
11:23:53,46.69905,7.8209,1211,1278,False,TP2,False,29387.426321333747
11:23:54,46.69898333333333,7.82085,1211,1278,False,TP2,False,29379.258650982498
11:23:55,46.69891666666667,7.8208166666666665,1211,1278,False,TP2,False,29371.576123874813
11:23:56,46.69886666666667,7.820783333333333,1211,1278,False,TP2,False,29365.579403623582
11:23:57,46.6988,7.820766666666667,1211,1278,False,TP2,False,29358.39362750301
11:23:58,46.69873333333334,7.820716666666667,1211,1277,False,TP2,False,29350.250783517495
11:23:59,46.69866666666667,7.820683333333333,1210,1277,False,TP2,False,29342.59987197885
11:24:00,46.6986,7.82065,1210,1276,False,TP2,False,29334.95812709371
11:24:01,46.69855,7.820633333333333,1210,1276,False,TP2,False,29329.47804567783
11:24:02,46.6985,7.8206,1209,1276,False,TP2,False,29323.513320385133
11:24:03,46.698433333333334,7.820583333333333,1209,1276,False,TP2,False,29316.38979667334
11:24:04,46.698366666666665,7.82055,1209,1276,False,TP2,False,29308.784438119594
11:24:05,46.6983,7.820516666666666,1209,1276,False,TP2,False,29301.189567616435
11:24:06,46.69825,7.8204666666666665,1209,1277,False,TP2,False,29294.750330446328
11:24:07,46.6982,7.820433333333334,1210,1278,False,TP2,False,29288.81455108931
11:24:08,46.69815,7.8204,1210,1278,False,TP2,False,29282.883510862845
11:24:09,46.6981,7.820383333333333,1211,1278,False,TP2,False,29277.46022886889
11:24:10,46.69805,7.8203499999999995,1211,1278,False,TP2,False,29271.54007211856
11:24:11,46.697966666666666,7.820316666666667,1211,1277,False,TP2,False,29262.361543773688
11:24:12,46.6979,7.8203,1211,1277,False,TP2,False,29255.343010513192
11:24:13,46.69781666666667,7.820266666666667,1210,1276,False,TP2,False,29246.209038195855
11:24:14,46.69775,7.82025,1209,1276,False,TP2,False,29239.232927319386
11:24:15,46.6977,7.82025,1209,1276,False,TP2,False,29234.409821502693
11:24:16,46.697633333333336,7.82025,1209,1276,False,TP2,False,29228.008136479515
