time,lat,lon,pressure_alt,gps_alt,airstart,next_tp,goal,distance
11:09:03,46.7003,7.8207,1192,1272,False,TP2,False,29511.93972307276
11:09:04,46.7003,7.8207,1192,1272,False,TP2,False,29512.03537581424
11:09:05,46.7003,7.8207,1192,1272,False,TP2,False,29512.036213087475
11:09:06,46.7003,7.8207,1192,1272,False,TP2,False,29512.03623405561
11:09:07,46.7003,7.820716666666667,1192,1272,False,TP2,False,29512.428722577708
11:09:08,46.7003,7.820716666666667,1192,1272,False,TP2,False,29512.4287819028
11:09:09,46.700316666666666,7.820733333333333,1192,1272,False,TP2,False,29514.588164203968
11:09:10,46.700316666666666,7.82075,1192,1272,False,TP2,False,29514.9804645249
11:09:11,46.700316666666666,7.82075,1192,1272,False,TP2,False,29514.980472661366
11:09:12,46.700316666666666,7.82075,1192,1272,False,TP2,False,29514.980472652034
11:09:13,46.7003,7.820766666666667,1192,1272,False,TP2,False,29513.60804790523
11:09:14,46.70028333333333,7.820766666666667,1191,1271,False,TP2,False,29511.84277812967
11:09:15,46.70028333333333,7.820783333333333,1190,1270,False,TP2,False,29512.239251743977
11:09:16,46.70028333333333,7.820783333333333,1190,1270,False,TP2,False,29512.239259200313
11:09:17,46.700266666666664,7.8208,1189,1269,False,TP2,False,29510.87409969466
11:09:18,46.70025,7.8208166666666665,1189,1269,False,TP2,False,29509.510613040384
11:09:19,46.7002,7.820833333333333,1185,1264,False,TP2,False,29504.635468016044
11:09:20,46.70013333333333,7.820883333333334,1184,1264,False,TP2,False,29498.841444226862
11:09:21,46.70005,7.8209333333333335,1184,1264,False,TP2,False,29491.346568763216
11:09:22,46.699983333333336,7.820983333333333,1187,1267,False,TP2,False,29485.649741346784
11:09:23,46.699933333333334,7.821033333333333,1190,1270,False,TP2,False,29481.73376099277
11:09:24,46.69988333333333,7.82105,1190,1270,False,TP2,False,29476.974122820564
11:09:25,46.69983333333333,7.821083333333333,1190,1270,False,TP2,False,29472.67326480698
11:09:26,46.69976666666667,7.8210999999999995,1190,1270,False,TP2,False,29466.227496868185
11:09:27,46.6997,7.821133333333333,1189,1269,False,TP2,False,29460.261770315643
11:09:28,46.69963333333333,7.821166666666667,1188,1268,False,TP2,False,29454.333502522095
11:09:29,46.69955,7.821183333333334,1188,1268,False,TP2,False,29446.272637493905
11:09:30,46.6995,7.8212166666666665,1187,1267,False,TP2,False,29442.118000016446
11:09:31,46.699416666666664,7.8212166666666665,1186,1266,False,TP2,False,29433.64951251365
11:09:32,46.69936666666667,7.821233333333334,1184,1264,False,TP2,False,29429.06631519466
11:09:33,46.699283333333334,7.821233333333334,1182,1262,False,TP2,False,29420.651213006437
11:09:34,46.699216666666665,7.821233333333334,1181,1261,False,TP2,False,29413.94179782195
11:09:35,46.699133333333336,7.82125,1181,1261,False,TP2,False,29406.084796286774
11:09:36,46.69905,7.821266666666666,1181,1261,False,TP2,False,29398.27431462411
11:09:37,46.69898333333333,7.821283333333334,1181,1261,False,TP2,False,29392.16343299481
11:09:38,46.69891666666667,7.821316666666666,1180,1260,False,TP2,False,29386.60816653277
11:09:39,46.69885,7.8213333333333335,1179,1259,False,TP2,False,29380.572750478997
11:09:40,46.69878333333333,7.8213333333333335,1179,1259,False,TP2,False,29374.039279277524
11:09:41,46.6987,7.8213333333333335,1178,1258,False,TP2,False,29365.90846536192
11:09:42,46.69863333333333,7.82135,1178,1258,False,TP2,False,29359.979487424825
11:09:43,46.698566666666665,7.821366666666666,1176,1256,False,TP2,False,29354.08977344973
11:09:44,46.6985,7.821366666666666,1173,1253,False,TP2,False,29347.681033863384
11:09:45,46.69841666666667,7.821366666666666,1172,1252,False,TP2,False,29339.7112093881
11:09:46,46.69833333333333,7.821366666666666,1169,1249,False,TP2,False,29331.78865655888
11:09:47,46.69825,7.821366666666666,1168,1248,False,TP2,False,29323.915140113717
11:09:48,46.69818333333333,7.821366666666666,1168,1248,False,TP2,False,29317.65292883461
11:09:49,46.698116666666664,7.821383333333333,1168,1248,False,TP2,False,29312.016900126066
11:09:50,46.698033333333335,7.8214,1168,1248,False,TP2,False,29304.884000175083
11:09:51,46.697966666666666,7.821416666666667,1168,1248,False,TP2,False,29299.356347864752
11:09:52,46.6979,7.821416666666667,1168,1248,False,TP2,False,29293.263091592282
11:09:53,46.69781666666667,7.821433333333333,1169,1249,False,TP2,False,29286.326241429473
11:09:54,46.69775,7.8214500000000005,1169,1250,False,TP2,False,29280.96140332511
11:09:55,46.69768333333333,7.821466666666667,1170,1250,False,TP2,False,29275.65277050781
11:09:56,46.69765,7.821466666666667,1170,1250,False,TP2,False,29272.697123715345
11:09:57,46.697583333333334,7.821466666666667,1170,1250,False,TP2,False,29266.81852581911
11:09:58,46.69753333333333,7.821466666666667,1169,1249,False,TP2,False,29262.439122058884
11:09:59,46.69748333333333,7.821483333333333,1168,1248,False,TP2,False,29258.749283953526
11:10:00,46.697433333333336,7.821483333333333,1169,1249,False,TP2,False,29254.427370438494
11:10:01,46.69736666666667,7.821483333333333,1170,1250,False,TP2,False,29248.707216002073
11:10:02,46.6973,7.821483333333333,1170,1251,False,TP2,False,29243.036856933624
11:10:03,46.697266666666664,7.821483333333333,1171,1251,False,TP2,False,29240.226105896254
11:10:04,46.69721666666667,7.821466666666667,1170,1250,False,TP2,False,29235.333529266427
11:10:05,46.69716666666667,7.821466666666667,1169,1249,False,TP2,False,29231.158336557026
11:10:06,46.6971,7.821466666666667,1168,1248,False,TP2,False,29225.6388752724
11:10:07,46.69705,7.821483333333333,1168,1249,False,TP2,False,29222.24336556186
